ID: 58625,SRC: 20.190.155.131,DST: 192.168.10.107,TOS: 0x0,TTL: 115,PROTO: TCP,FLAGS: S/A/U,P_SRC: 47873,P_DST: 3787
ID: 40491,SRC: 192.168.10.107,DST: 20.190.155.131,TOS: 0x0,TTL: 128,PROTO: TCP,FLAGS: S/-/-,P_SRC: 3787,P_DST: 47873
ID: 64983,SRC: 192.168.10.107,DST: 52.115.151.98,TOS: 0x0,TTL: 128,PROTO: UDP,P_SRC: 22979,P_DST: 38925
ID: 58626,SRC: 20.190.155.131,DST: 192.168.10.107,TOS: 0x0,TTL: 115,PROTO: TCP,FLAGS: -/-/-,P_SRC: 47873,P_DST: 3787
ID: 58627,SRC: 20.190.155.131,DST: 192.168.10.107,TOS: 0x0,TTL: 115,PROTO: TCP,FLAGS: S/A/U,P_SRC: 47873,P_DST: 3787
ID: 64984,SRC: 192.168.10.107,DST: 52.115.151.98,TOS: 0x0,TTL: 128,PROTO: UDP,P_SRC: 31939,P_DST: 39181
ID: 64985,SRC: 192.168.10.107,DST: 52.115.151.98,TOS: 0x0,TTL: 128,PROTO: UDP,P_SRC: 31939,P_DST: 39181
ID: 64986,SRC: 192.168.10.107,DST: 52.115.151.98,TOS: 0x0,TTL: 128,PROTO: UDP,P_SRC: 31939,P_DST: 39181
ID: 64987,SRC: 192.168.10.107,DST: 52.115.151.98,TOS: 0x0,TTL: 128,PROTO: UDP,P_SRC: 22979,P_DST: 38925
ID: 64988,SRC: 192.168.10.107,DST: 52.115.151.98,TOS: 0x0,TTL: 128,PROTO: UDP,P_SRC: 31939,P_DST: 39181
ID: 64989,SRC: 192.168.10.107,DST: 52.115.151.98,TOS: 0x0,TTL: 128,PROTO: UDP,P_SRC: 22979,P_DST: 38925
ID: 58628,SRC: 20.190.155.131,DST: 192.168.10.107,TOS: 0x0,TTL: 115,PROTO: TCP,FLAGS: S/A/U,P_SRC: 47873,P_DST: 3787
ID: 64990,SRC: 192.168.10.107,DST: 52.115.151.98,TOS: 0x0,TTL: 128,PROTO: UDP,P_SRC: 31939,P_DST: 39181
ID: 64991,SRC: 192.168.10.107,DST: 52.115.151.98,TOS: 0x0,TTL: 128,PROTO: UDP,P_SRC: 22979,P_DST: 38925
ID: 64992,SRC: 192.168.10.107,DST: 52.115.151.98,TOS: 0x0,TTL: 128,PROTO: UDP,P_SRC: 22979,P_DST: 38925
ID: 64993,SRC: 192.168.10.107,DST: 52.115.151.98,TOS: 0x0,TTL: 128,PROTO: UDP,P_SRC: 31939,P_DST: 39181
ID: 64994,SRC: 192.168.10.107,DST: 52.115.151.98,TOS: 0x0,TTL: 128,PROTO: UDP,P_SRC: 31939,P_DST: 39181
ID: 64995,SRC: 192.168.10.107,DST: 52.115.151.98,TOS: 0x0,TTL: 128,PROTO: UDP,P_SRC: 31939,P_DST: 39181
ID: 64996,SRC: 192.168.10.107,DST: 52.115.151.98,TOS: 0x0,TTL: 128,PROTO: UDP,P_SRC: 31939,P_DST: 39181
ID: 22552,SRC: 52.115.151.98,DST: 192.168.10.107,TOS: 0x0,TTL: 114,PROTO: UDP,P_SRC: 38925,P_DST: 29379
